doc_id,business_id,business_name,text,original_text,source,tags
rev_502_14,50138197,Unknown,i can understand not having unlimited refills at a mall where mallrats could abuse the refill policy,"I can understand not having unlimited refills at a mall, where mallrats could abuse the refill policy",review,pests
rev_503_3,50146220,Unknown,尉to wash it down i ordered a bottle of water,"尉To wash it down, I ordered a bottle of Water",review,contamination
rev_508_0,50121987,Unknown,hands down worst mcdonalds weve ever visited,Hands down worst McDonald's we've ever visited,review,contamination
rev_511_0,50105889,Unknown,had to use the drive thru because i was on a road trip with my puppies and it is just too darn hot in nv to leave them in the car for any reason,"Had to use the drive thru, because I was on a road trip with my puppies, and it is just too darn hot in NV to leave them in the car for any reason",review,temperature
rev_513_6,50112804,Unknown,the chicken sandwiches we got were very dry and tasted like some cleaning product that should have been rinsed off the grill,The chicken sandwiches we got were very dry and tasted like some cleaning product that should have been rinsed off the grill,review,contamination
rev_513_7,50112804,Unknown,the fries were cold and withered,The fries were cold and withered,review,temperature
rev_514_6,50142442,Unknown,it is incorporated in a food court in back of the mountain where the robotic mystic falls robotic animals perform,It is incorporated in a food court in back of the mountain where the robotic Mystic Falls robotic animals perform,review,pests
rev_516_1,50106157,Unknown,i left empty handed and upset,I left empty handed and upset,review,contamination
rev_516_5,50106157,Unknown,next time ill just stop by the store and buy a tub rather than go through this hassle and headache,Next time I'll just stop by the store and buy a tub rather than go through this hassle and headache,review,pests
rev_526_2,50036649,Unknown,i called the store and didnt even apologize they gave me the wrong number to corporate and then they hung up on me,"I called the store and didn't even apologize, they gave me the wrong number to corporate, and then they hung up on me",review,pests
rev_526_3,50036649,Unknown,i googled corporates number the i called corporate and they gave me a voucher for 2 free meals,"I googled corporate's number, the I called corporate, and they gave me a voucher for 2 free meals",review,pests
rev_528_8,50126243,Unknown,the kids room is completely closed off from the rest of the restaurant which works great at keeping my boys from running off and theres a separate bathroom in here just for aparents,"The kids room is completely closed off from the rest of the restaurant, which works great at keeping my boys from running off, and theres a separate bathroom in here just for aparents",review,pests
rev_534_25,50053935,Unknown,man opens the window hands me the drink and the bag of food,Man opens the window hands me the drink and the bag of food,review,contamination
rev_534_44,50053935,Unknown,congrats mcsatan,Congrats McSatan,review,pests
rev_536_2,41402310,Unknown,my friends and i go there to purchase food and i asked for a courtesy cup of water as it was very hot and i didnt want soda,My friends and I go there to purchase food and I asked for a courtesy cup of water as it was very hot and I didn't want soda,review,temperature
rev_539_6,50177228,Unknown,尉not only was the staff rude but it looks like the place hadnt been cleaned,尉Not only was the staff rude but it looks like the place hadn't been cleaned,review,contamination
rev_540_3,50077812,Unknown,no matter how disgusted i am with myself after each visit i always come crawling back,no matter how disgusted I am with myself after each visit I always come crawling back,review,contamination
rev_541_0,50106871,Unknown,hello would you like to try our hot chocolate,"""Hello, would you like to try our hot chocolate",review,temperature
rev_541_2,50106871,Unknown,no i do not want the hot chocolate,"NO, I do NOT want the hot chocolate",review,temperature
rev_541_8,50106871,Unknown,in the morning this is the busiest mcdonalds i have ever come across,"In the morning, this is the busiest McDonalds I have ever come across",review,contamination
rev_543_4,50147706,Unknown,hell after i have to drive back to the loc for my food to get it correct i dont 尉want to eat cold food,"Hell after I have to drive back to the loc for my food to get it correct, I don't 尉want to eat cold food",review,temperature
rev_543_6,50147706,Unknown,i have complained to corporate and spoken to the manager but to no avail,I have complained to Corporate and spoken to the manager but to no avail,review,pests
rev_544_1,50152991,Unknown,尉i may be exaggerating on the power of mickey ds but only cause they can sue,""" 尉I may be exaggerating on the power of Mickey Ds, but only cause they can sue",review,pests
rev_544_6,50152991,Unknown,its nice for a forgotten lunch or a celebratory match but dont make it a habit,"It's nice for a forgotten lunch or a celebratory match, but don't make it a habit",review,pests
rev_547_0,41064439,Unknown,i was hopping after they spent so much money on redecorating that this mcdonalds would improve on customer service and cleanliness,"I was hopping after they spent so much money on redecorating, that this McDonald's would improve on customer service and cleanliness",review,"pests,contamination"
rev_547_2,41064439,Unknown,the family bathroom does not have a changing table it was totally out of toilet paper and the hand dryer was broken,"The family bathroom does not have a changing table, it was totally out of toilet paper, and the hand dryer was broken",review,contamination
